a3e2e0edb11e722a279fadd07397bb766592e0bd,DELETE,regular-file,backend/output_detected.mp4,4124435,
c6a9b4d98a343831298552e84dc8a97104d5ad2d,DELETE,regular-file,backend/uploads/Untitled.mp4,8369363,
324a779e7b67ebdc6dc0329373a5075df72107f5,DELETE,regular-file,backend/uploads/output_with_detections_1.mp4,10891121,
b13780bda3bc96f6ba1a99cb9aa0d73ea8c61330,DELETE,regular-file,backend/uploads/train.mp4,11850124,
c6a9b4d98a343831298552e84dc8a97104d5ad2d,DELETE,regular-file,backend/uploads/trainvideo.mp4,8369363,
206a8b28dd18905d4c3d8fe1b63864083c70ba5e,DELETE,regular-file,data/back2.mp4,44435383,
6757941f35635515a9170249d8477d2d1fe67357,DELETE,regular-file,data/front2.mp4,90852476,
